JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460178.421199,10.4675,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.146,Z,,11.07923,2460178.4216637,DY HER,AAVSO,STD,,,,
2460178.421905,10.4769,0.0093,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.158,Z,,11.07582,2460178.4223696,DY HER,AAVSO,STD,,,,
2460178.422611,10.447,0.0094,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.170,Z,,11.08032,2460178.4230756,DY HER,AAVSO,STD,,,,
2460178.423317,10.4977,0.0096,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.182,Z,,11.08821,2460178.4237815,DY HER,AAVSO,STD,,,,
2460178.424012,10.4874,0.0096,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.194,Z,,11.07435,2460178.4244759,DY HER,AAVSO,STD,,,,
2460178.424718,10.4905,0.0096,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.207,Z,,11.07059,2460178.4251819,DY HER,AAVSO,STD,,,,
2460178.426118,10.508,0.0097,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.232,Z,,11.05840,2460178.4265822,DY HER,AAVSO,STD,,,,
2460178.42753,10.5271,0.0098,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.258,Z,,11.05206,2460178.4279942,DY HER,AAVSO,STD,,,,
2460178.429637,10.5553,0.0102,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.299,Z,,11.07230,2460178.4301005,DY HER,AAVSO,STD,,,,
2460178.431037,10.5074,0.0129,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.327,Z,,11.07862,2460178.4315008,DY HER,AAVSO,STD,,,,
2460178.431743,10.5442,0.0102,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.341,Z,,11.09303,2460178.4322068,DY HER,AAVSO,STD,,,,
2460178.432449,10.509,0.0108,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.356,Z,,11.09002,2460178.4329127,DY HER,AAVSO,STD,,,,
2460178.433144,10.5566,0.0103,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.370,Z,,11.07728,2460178.4336071,DY HER,AAVSO,STD,,,,
2460178.43385,10.5475,0.0102,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.385,Z,,11.04799,2460178.4343131,DY HER,AAVSO,STD,,,,
2460178.434556,10.5623,0.0104,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.400,Z,,11.07452,2460178.4350191,DY HER,AAVSO,STD,,,,
2460178.435262,10.5201,0.0101,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.416,Z,,11.09406,2460178.4357250,DY HER,AAVSO,STD,,,,
2460178.436662,10.577,0.0104,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.447,Z,,11.06289,2460178.4371254,DY HER,AAVSO,STD,,,,
2460178.438063,10.5716,0.0104,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.479,Z,,11.06115,2460178.4385257,DY HER,AAVSO,STD,,,,
2460178.439475,10.5913,0.0107,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.512,Z,,11.06293,2460178.4399376,DY HER,AAVSO,STD,,,,
2460178.440169,10.5739,0.0105,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.529,Z,,11.11398,2460178.4406320,DY HER,AAVSO,STD,,,,
2460178.440875,10.5796,0.0106,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.547,Z,,11.08604,2460178.4413380,DY HER,AAVSO,STD,,,,
2460178.441581,10.561,0.0105,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.564,Z,,11.07399,2460178.4420439,DY HER,AAVSO,STD,,,,
2460178.442276,10.5779,0.0105,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.582,Z,,11.08139,2460178.4427383,DY HER,AAVSO,STD,,,,
2460178.442982,10.6044,0.0107,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.600,Z,,11.06847,2460178.4434443,DY HER,AAVSO,STD,,,,
2460178.443688,10.6162,0.0108,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.618,Z,,11.07291,2460178.4441503,DY HER,AAVSO,STD,,,,
2460178.444394,10.5594,0.0108,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.637,Z,,11.08731,2460178.4448562,DY HER,AAVSO,STD,,,,
2460178.445088,10.5629,0.0112,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.656,Z,,11.10038,2460178.4455506,DY HER,AAVSO,STD,,,,
2460178.445794,10.5674,0.0116,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.675,Z,,11.04052,2460178.4462566,DY HER,AAVSO,STD,,,,
2460178.4465,10.5584,0.0112,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.695,Z,,11.03057,2460178.4469625,DY HER,AAVSO,STD,,,,
2460178.447195,10.5537,0.0118,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.715,Z,,11.03888,2460178.4476569,DY HER,AAVSO,STD,,,,
2460178.447901,10.5707,0.0110,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.735,Z,,11.07294,2460178.4483629,DY HER,AAVSO,STD,,,,
2460178.448607,10.5761,0.0112,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.756,Z,,11.09243,2460178.4490688,DY HER,AAVSO,STD,,,,
2460178.449301,10.5823,0.0111,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.776,Z,,11.08224,2460178.4497632,DY HER,AAVSO,STD,,,,
2460178.450007,10.5585,0.0114,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.798,Z,,11.05589,2460178.4504692,DY HER,AAVSO,STD,,,,
2460178.450713,10.6002,0.0115,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.819,Z,,11.07105,2460178.4511751,DY HER,AAVSO,STD,,,,
2460178.451419,10.5889,0.0117,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.841,Z,,11.05317,2460178.4518811,DY HER,AAVSO,STD,,,,
2460178.452114,10.5733,0.0114,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.863,Z,,11.03841,2460178.4525755,DY HER,AAVSO,STD,,,,
2460178.45282,10.6008,0.0119,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.886,Z,,11.08341,2460178.4532815,DY HER,AAVSO,STD,,,,
2460178.453526,10.6247,0.0120,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.909,Z,,11.06435,2460178.4539874,DY HER,AAVSO,STD,,,,
2460178.45422,10.5667,0.0122,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.933,Z,,11.06317,2460178.4546818,DY HER,AAVSO,STD,,,,
2460178.454926,10.593,0.0120,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.957,Z,,11.05626,2460178.4553878,DY HER,AAVSO,STD,,,,
2460178.455632,10.6292,0.0123,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,2.981,Z,,11.07983,2460178.4560937,DY HER,AAVSO,STD,,,,
2460178.456338,10.6545,0.0124,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.006,Z,,11.14948,2460178.4567997,DY HER,AAVSO,STD,,,,
2460178.457033,10.5779,0.0119,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.031,Z,,11.08824,2460178.4574941,DY HER,AAVSO,STD,,,,
2460178.457739,10.6282,0.0119,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.057,Z,,11.11746,2460178.4582000,DY HER,AAVSO,STD,,,,
2460178.458445,10.6331,0.0119,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.083,Z,,11.08365,2460178.4589060,DY HER,AAVSO,STD,,,,
2460178.459139,10.6001,0.0120,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.109,Z,,11.02668,2460178.4596004,DY HER,AAVSO,STD,,,,
2460178.459845,10.6268,0.0119,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.136,Z,,11.08603,2460178.4603063,DY HER,AAVSO,STD,,,,
2460178.460551,10.6059,0.0122,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.164,Z,,11.02153,2460178.4610123,DY HER,AAVSO,STD,,,,
2460178.461257,10.648,0.0126,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.192,Z,,11.03703,2460178.4617183,DY HER,AAVSO,STD,,,,
2460178.461952,10.6565,0.0133,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.221,Z,,11.12093,2460178.4624127,DY HER,AAVSO,STD,,,,
2460178.462658,10.6004,0.0124,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.250,Z,,11.07555,2460178.4631186,DY HER,AAVSO,STD,,,,
2460178.463364,10.5873,0.0126,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.280,Z,,11.05489,2460178.4638246,DY HER,AAVSO,STD,,,,
2460178.464058,10.6572,0.0126,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.310,Z,,11.08275,2460178.4645190,DY HER,AAVSO,STD,,,,
2460178.464764,10.6577,0.0126,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.341,Z,,11.09824,2460178.4652249,DY HER,AAVSO,STD,,,,
2460178.46547,10.619,0.0126,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.373,Z,,11.11686,2460178.4659309,DY HER,AAVSO,STD,,,,
2460178.466164,10.6013,0.0126,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.404,Z,,11.06860,2460178.4666253,DY HER,AAVSO,STD,,,,
2460178.46687,10.6748,0.0133,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.437,Z,,11.09150,2460178.4673312,DY HER,AAVSO,STD,,,,
2460178.467577,10.5897,0.0128,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.471,Z,,11.05197,2460178.4680372,DY HER,AAVSO,STD,,,,
2460178.468283,10.6213,0.0127,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.505,Z,,11.06122,2460178.4687432,DY HER,AAVSO,STD,,,,
2460178.468977,10.5871,0.0125,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.540,Z,,11.08028,2460178.4694375,DY HER,AAVSO,STD,,,,
2460178.469683,10.6223,0.0129,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.575,Z,,11.07035,2460178.4701435,DY HER,AAVSO,STD,,,,
2460178.470389,10.6418,0.0133,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.612,Z,,11.04539,2460178.4708495,DY HER,AAVSO,STD,,,,
2460178.471083,10.5948,0.0130,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.648,Z,,11.02852,2460178.4715438,DY HER,AAVSO,STD,,,,
2460178.471789,10.6721,0.0136,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.686,Z,,11.05736,2460178.4722498,DY HER,AAVSO,STD,,,,
2460178.472496,10.5957,0.0131,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.725,Z,,11.09442,2460178.4729558,DY HER,AAVSO,STD,,,,
2460178.47319,10.6274,0.0146,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.764,Z,,11.04426,2460178.4736502,DY HER,AAVSO,STD,,,,
2460178.473896,10.6087,0.0134,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.805,Z,,11.01730,2460178.4743561,DY HER,AAVSO,STD,,,,
2460178.474602,10.6411,0.0139,,TG,BGEF,,ENSEMBLE,000-BBX-642,X28748AYX,NONE,0,3.846,Z,,11.05388,2460178.4750621,DY HER,AAVSO,STD,,,,
